"tconst","averageRating","numVotes"
"tt10426326",7.3,25
"tt10426684",6,105
"tt10426770",8.9,39
"tt10426932",4.9,102
"tt10427102",9,118
"tt10427920",6.2,398
"tt10427926",6.2,631
"tt10428302",9,5
"tt10428524",7.7,19
"tt10428598",7.2,40
"tt10428660",8.1,11
"tt10431262",5.4,946
"tt10431290",7.1,3522
"tt10431310",6.2,418
"tt10431442",8.3,24
"tt10431990",7.5,14
"tt10432632",6.8,7
"tt10432658",5.8,21
"tt10433136",7.8,71
"tt10433430",8.8,22
"tt10433512",9.2,16
"tt10433562",9.4,52
"tt10434376",6.6,26
"tt10435072",6.1,40
"tt10436228",7.5,9713
"tt10436284",3.6,1403
"tt10436362",6.8,1180
"tt10436804",5.8,128
"tt10437174",8,8
"tt10437218",6,301
"tt10437460",8,7
"tt10438076",7,48
"tt10438088",7.4,46
"tt1043813",7.5,107224
"tt10438402",8.5,7
"tt10438456",9.2,19
"tt10438490",6.8,165
"tt10438602",8.5,22
"tt10438656",7.3,67
"tt10438662",6,34
"tt10440412",6.7,24
"tt10440654",8.2,28
"tt10441406",7.8,27
"tt10441690",6.4,9
"tt10441918",7.6,228
"tt10442084",7.3,7
"tt10442748",4.8,14
"tt10442882",9,13
"tt10443122",8.2,14
"tt10443344",5.2,488
"tt10443362",6.7,967
"tt10443572",9.6,5
"tt10443588",8.6,42
"tt10443610",2.4,123
"tt10443612",8.1,9
"tt10443678",8.8,5
"tt10443788",7.2,102
"tt10443972",7.5,1290
"tt10447662",6.4,21
"tt10448568",9.4,29
"tt10448616",7.4,56
"tt10448912",6.8,128
"tt10449150",8.1,100
"tt10449304",7.4,39
"tt10449366",7.5,3680
"tt10449370",7,196
"tt10449378",8.4,35
"tt10449394",9.2,24
"tt10449498",8.3,21
"tt10449528",7.2,201
"tt10449632",7.1,276
"tt10449902",7.3,127
"tt10450860",7.5,97
"tt10451106",7.6,216
"tt10451168",2.8,64
"tt10451240",8.6,1478
"tt10452186",6.9,15
"tt10452436",6.3,197
"tt10453252",7.9,19
"tt10453700",5.2,34
"tt10454006",7.3,14
"tt10454014",6.6,10
"tt10454120",7,9
"tt10454154",6.8,12
"tt10454188",6.4,12
"tt10457000",7.9,16
"tt10457374",7.1,27
"tt10457670",5.5,66
"tt10461416",7.6,19
"tt10461426",3.2,272
"tt10461440",8.6,41
"tt10462034",6.7,210
"tt10462326",7.7,54
"tt10462338",5.5,192
"tt10462656",5,12
"tt10462860",5.3,3252
"tt10462972",8.1,56
"tt10463468",8.9,9
"tt10463726",8.3,11
"tt10464754",6.4,370
"tt10466184",7.9,48
"tt10466426",6.5,90
"tt10467076",3.7,193
"tt10467640",7.8,549
"tt10468622",7.2,318
"tt10470356",6.3,903
"tt10470444",7.4,301
"tt10470552",6.7,12
"tt10471078",8.8,24
"tt10471900",8.7,13
"tt10472244",8.1,14
"tt10472296",7.2,197
"tt10472560",5.9,8
"tt10473150",7.5,8224
"tt10473284",7.9,94
"tt10473306",7.1,2606
"tt10473328",7.8,9
"tt10473710",1.9,472
"tt10473780",7,31
"tt10474088",4.8,7
"tt10474124",7.5,627
"tt10474134",7,865
"tt10474488",7.2,49
"tt10474914",7.8,25
"tt10476258",6.5,405
"tt10476416",8.4,11
"tt10476544",5.9,196
"tt10477528",7.7,6603
"tt10477870",5.1,50
"tt10477876",6.1,52
"tt10477884",5.5,512
"tt10477990",3.4,43
"tt10478020",6.4,340
"tt10478032",6.9,21
"tt10478048",9,6400
"tt10478054",6.4,12684
"tt10478398",9.1,25
"tt10478558",7.7,65
"tt10478670",7.6,88
"tt10479312",4.9,12
"tt10479678",6.4,12
"tt1048176",5,1107
"tt10482108",8.4,36
"tt10482370",6.4,10668
"tt10482518",7.8,12
"tt10482560",8.3,6540
"tt10482720",5.3,40
"tt10483062",6.5,98
"tt10483142",8.1,12
"tt10483250",8,1596
"tt10483610",6.6,6015
"tt10483772",6.9,12
"tt10483886",8.1,14
"tt10484102",6.4,7
"tt10484890",6.9,70
"tt10486144",9.1,12
"tt10486740",7.3,26
"tt10487072",5.3,2975
"tt10487636",9,10
"tt10487750",5.2,137
"tt10487842",5.8,6
"tt10487858",7.2,308
"tt10487986",7.3,552
"tt10488234",6.1,1113
"tt10488860",5.3,344
"tt10489712",5.9,7
"tt10489724",5.5,6
"tt10489730",5.5,6
"tt10491760",6.5,80
"tt10492170",6.8,9
"tt10492480",2.5,16
"tt10494368",7.7,19
"tt10495314",5.6,726
"tt10495340",8.8,8
"tt10495654",6.6,423
"tt10496580",6.3,262
"tt10496702",7.2,212
"tt10497564",6,12
"tt10498322",5.9,589
"tt10499128",5.4,55
"tt10499694",8.8,75
"tt10501752",3.5,11
"tt10502248",7.5,104
"tt10503676",7.6,9
"tt10504658",7.9,20
"tt10504902",6.9,33
"tt10505338",7.5,23
"tt10505538",9.2,22
"tt10505612",6.7,40
"tt10506510",7.1,1079
"tt10508394",7.3,47
"tt10509912",7,23
"tt10510114",7.8,12
"tt10510356",8.8,35
"tt1051220",7.1,62283
"tt10512694",6.7,78
"tt10513300",7.8,95
"tt10513756",9.8,52
"tt10515488",6.7,215
"tt10515848",7.5,27
"tt10515918",9.1,7
"tt10515972",7,247
"tt10516162",7.9,10
"tt10516188",8.7,29
"tt10516276",5,40
"tt10516344",6.8,19
"tt10516352",7.4,16000
"tt10516496",6,440
"tt10516730",8.9,18
"tt10516874",7.9,1838
"tt10517218",8.1,24
"tt10517294",8.3,104
"tt10518284",2.9,723
"tt10518494",8.5,6
"tt10518856",6.9,44
"tt10519126",9,71
"tt10519152",7.4,8
"tt10521204",4.3,102
"tt10521222",6.9,190
"tt10521644",5.8,403
"tt10522084",4.8,35
"tt10522374",8.7,13
"tt10522730",6.6,7
"tt10524316",6.4,18
"tt10524662",8.2,6
"tt10525048",7.5,356
"tt10525508",4.9,9
"tt10525584",7.3,35
"tt10526360",6.9,43
"tt10526402",7.3,53
"tt10527224",8.1,15
"tt10528036",4.4,29
"tt10528922",5.7,10
"tt10529010",7,74
"tt10529294",8.1,46
"tt10529338",6.2,19
"tt10529938",2.3,37
"tt10530152",6.1,17
"tt10530622",7.3,66
"tt10530900",9.1,18980
"tt10531788",6.1,15
"tt10532640",7.4,419
"tt10533118",7,9
"tt10533626",5.6,9
"tt10533662",6.3,12
"tt10533938",7.6,12
"tt10534236",5.8,6
"tt10534374",7.4,11
"tt10534392",6.4,151
"tt10534508",7.7,48
"tt10534980",6.8,136
"tt10535466",8,102
"tt10536868",5.7,12
"tt10539140",8.6,8
"tt10539484",5.3,258
"tt10540002",4.3,35
"tt10540162",7,27
"tt10540276",7.6,11257
"tt10540362",6.5,15
"tt10540476",9.3,432
"tt10540562",6.6,1039
"tt10541088",9,48638
"tt10541120",7.5,63
"tt10542150",4.9,7
"tt10544020",7,62
"tt10544190",6.6,14
"tt10544464",8.1,1754
"tt10544712",9.2,15
"tt10544918",5.1,56
"tt10545208",8.1,12
"tt10545250",6.6,1336
"tt10545272",7.6,22
"tt10545462",7.1,70
"tt10545560",8.4,15
"tt10545568",8.5,22
"tt10545652",6.1,74
"tt10545822",8.5,15
"tt10545872",6.1,13
"tt10546050",6.6,205
"tt10546208",8.7,9
"tt10546966",6.5,23
"tt10547524",7.5,12
"tt10548914",8.8,9
"tt10549040",7.3,9
"tt10549106",7.7,15
"tt10549212",7.2,3640
"tt10549246",3.7,7
"tt10549282",3.3,8
"tt10551074",8.4,168
"tt10551278",6.8,44
"tt10551368",5,7
"tt10551640",7.8,676
"tt10553230",8.2,8
"tt10553524",7.2,46
"tt10553806",7.4,300
"tt10553838",6.8,51
"tt10554518",8.6,44
"tt10554898",8.8,7612
"tt10555342",4.4,15
"tt10555674",8.3,31
"tt10555728",8.4,19
"tt10556002",7.2,122
"tt10556222",6.5,37
"tt10558512",8.1,24
"tt10558660",7.1,103
"tt10558940",4.9,58
"tt10558988",7.1,163
"tt10559276",8,943
"tt10560034",7,261
"tt10560072",8.8,8
"tt10560618",6.6,87
"tt10560752",3.3,13
"tt10561244",8.3,8
"tt10561700",6.6,516
"tt10562574",8,4908
"tt10562676",5.4,129
"tt10562902",7,58
"tt10563372",6.1,9
"tt10564170",8.8,12
"tt10564768",6.6,15
"tt10564832",6.6,55
"tt10564864",9,5
"tt10565016",8.1,18
"tt10567448",5.2,11
"tt10567738",8.7,18
"tt10567894",5.6,56
"tt10568888",7,47
"tt10569810",5.7,456
"tt10570054",6.7,15
"tt10570132",8.1,15
"tt10571350",8.1,36
"tt10572974",5.4,9
"tt10573034",5.9,29
"tt10573592",9,34
"tt10574314",3.5,54
"tt10576826",4.8,13
"tt10577736",7.6,21021
"tt10577856",7.2,31
"tt10578834",7.6,10
"tt10579300",7.2,186
"tt10580064",6.6,13420
"tt10580092",4.4,1627
"tt10580138",8.2,68
"tt10580146",6.4,14
"tt10580302",8.4,18
"tt10580768",6.5,212
"tt10581726",5.6,121
"tt10582106",9.5,17
"tt10583308",7.4,999
"tt10583412",6.1,84
"tt10583844",5.6,408
"tt10583894",7.3,78
"tt10583992",7.6,36
"tt10584350",6.5,740
"tt10584436",7.1,139
"tt10584446",7.6,4369
"tt10584608",7.7,13271
"tt10584792",3.6,527
"tt10584882",8.3,10
"tt10585070",5,120
"tt10585074",7.9,12
"tt10587714",8,10
"tt10588300",6.8,6
"tt10588524",6.8,54
"tt10588544",8.5,16
"tt10588634",7,22
"tt10588894",1.4,39
"tt10588948",5.2,7
"tt10589798",9.3,56
"tt10589932",7.8,37
"tt10589968",6.3,3724
"tt10590066",8.6,13947
"tt10590068",4.8,63
"tt10590340",6.2,21
"tt10590430",3.2,13
"tt10590436",7.3,34
"tt10590540",5.9,130
"tt10591424",9,7
"tt10591432",6.8,20
"tt10591756",7.5,45
"tt10592612",6.7,61
"tt10592866",7.7,1850
"tt10593126",9.3,73
"tt10593190",7.1,19
"tt10593334",6.7,365
"tt10594194",6.1,55
"tt10595370",5.4,28
"tt10596986",6.8,17
"tt10597242",7.1,387
"tt10598292",5.8,22
"tt10598438",7.8,9
"tt10598634",6.7,90
"tt10601584",8.2,18
"tt10601588",8.4,12
"tt10601684",6.1,16
"tt10601918",8.5,21
"tt10602236",8.3,49
"tt10602830",8.7,27
"tt10602976",7.3,42
"tt10603766",5.1,20
"tt10604978",6.9,17
"tt10605682",8.9,27
"tt10607386",5.6,20
"tt10607558",9.1,10
"tt10608354",8,202
"tt10608396",7.3,20
"tt10608454",7.2,4661
"tt10608506",7.6,70
"tt10608540",6.4,25
"tt10608564",7.4,46
"tt10608760",6.9,56
"tt10610552",6.4,18
"tt10610752",8.3,666
"tt10610838",7.6,791
"tt10611014",6.6,13
"tt10611488",6.4,82
"tt10611608",7.4,9096
"tt10611748",5.6,33
"tt10611780",5.3,15
"tt10612240",8.2,11
"tt10612262",6.4,36
"tt10612376",6.4,19
"tt10612430",6.5,33
"tt10612648",7.2,35
"tt10612858",6.2,46
"tt10613170",6.4,117
"tt10613224",7.4,26
"tt10613240",6.7,18
"tt10613444",8.9,27
"tt10613462",7.5,11
"tt10613490",7,8
"tt10613502",9,81
"tt10613514",6.2,43
"tt10613532",8.5,119
"tt10613638",6.5,33
"tt10613718",6.4,34
"tt10613832",5.5,213
"tt10613844",7.8,5872
"tt10614024",7.1,451
"tt10614130",4.3,28
"tt10616310",7.5,103
"tt10616558",8.4,89
"tt10617644",6.7,12
"tt10618618",8.6,14
"tt10618940",6.7,13
"tt10618950",8.5,525
"tt10618996",7.2,10
"tt10619376",6.5,318
"tt10619404",7.9,11
"tt10619444",7,612
"tt10619478",8.7,23
"tt10619486",5.8,1445
"tt10619526",3.7,157
"tt10619622",6.5,8
"tt10619658",7,44
"tt10619724",5.2,5
"tt10619810",8.2,52
"tt10620940",7.7,12
"tt10620992",7.8,10
"tt10621304",7.2,45
"tt10621514",6.7,18
"tt10622124",7.8,58
"tt10622458",8.7,7
"tt10622562",8.2,13
"tt10622944",7.7,15
"tt10623586",9.7,7
"tt10623646",7.3,11241
"tt10623650",5,13
"tt10623954",6.4,92
"tt10625028",3.7,57
"tt10625688",8.1,15
"tt10625812",6.9,1374
"tt10627300",8.9,19
"tt10627334",6,739
"tt10628224",5.9,12
"tt10628250",7.3,289
"tt10628676",7.8,33
"tt10629560",6.2,6
"tt10631536",6.5,94
"tt10631792",6.3,41
"tt10634658",7.6,14
"tt10635210",6.9,901
"tt10635636",7.1,64
"tt10635878",7.6,47
"tt10636592",7.9,78
"tt10636850",8.3,6
"tt10637964",5.3,48
"tt10638036",8.7,60240
"tt10638072",5.8,37
"tt10638588",8.4,15
"tt10638590",6.7,7
"tt10641510",8,2172
"tt10642476",5,5
"tt10643224",8.7,62
"tt10643294",7,38
"tt10644220",6.6,13
"tt10644906",8.5,6
"tt10645774",8,82
"tt10648034",6.3,185
"tt10648430",8.5,14
"tt10648480",7.2,15
"tt10648730",8.8,490
"tt1064899",8,32160
"tt10649098",3.1,13
"tt10649430",7.5,103
"tt10650772",6.7,208
"tt10650946",8.1,1666
"tt10651350",8.9,33
"tt10651594",9.4,20
"tt10651790",5.4,9412
"tt10653012",5.2,13
"tt10653218",6.8,58
"tt10653784",5.4,13575
"tt10655090",3.9,11
"tt10655358",5.3,8
"tt10655506",6.7,2253
"tt10655756",4.8,6
"tt10655954",5.6,132
"tt10656162",6.3,54
"tt10656392",6.8,1742
"tt10656928",7.7,87
"tt10657462",6.6,5
"tt10659366",7.6,739
"tt10659518",5.9,19
"tt10660928",7.5,19
"tt10661302",7,2179
"tt10661474",5.5,37
"tt10661486",8.4,23
"tt10661886",5.8,179
"tt10661914",8.3,11
"tt10662034",6.4,4912
"tt10662040",7.2,696
"tt10662110",7.8,30
"tt10662364",8.5,141
"tt10662504",6,36
"tt10664094",7.8,13
"tt10664510",4.9,36
"tt10665206",6.5,83
"tt10665386",8.2,1111
"tt10665782",8.6,42
"tt10666060",6.4,24
"tt10666152",6.3,24
"tt10666290",8.2,6
"tt10666608",8.9,15
"tt10666840",6.9,132
"tt10667002",7,16
"tt10667260",6.6,9
"tt10667354",6.8,35
"tt10668038",8.2,18
"tt10669762",9.4,14
"tt10669864",8.5,13
"tt10671282",6.3,923
"tt10671412",5.2,96
"tt10672016",7.8,15
"tt10674032",6.8,17
"tt10674586",6.3,14
"tt10675070",6.7,30
"tt10675190",7.7,55
"tt10675488",7,644
"tt10675716",8.2,31
"tt10675752",8.6,18
"tt10676132",7.5,84
"tt10676142",5.8,224
"tt10677432",6.8,1480
"tt10677914",7,11
"tt10678070",4.7,9
"tt10678180",6.4,6
"tt10678208",4.6,6
"tt10678246",6.3,7
"tt10679762",7.2,363
"tt10680002",9,6
"tt10680606",9.5,3978
"tt10681222",7.7,6898
"tt10681240",7.1,832
"tt10681594",9.2,6
"tt10681614",5.9,1693
"tt10681670",6.7,1114
"tt10681756",8.6,5
"tt10681780",6.3,1454
"tt10682186",5.9,922
"tt10682432",7.9,10
"tt10684302",8.2,33
"tt10684374",7.5,1427
"tt10685842",5.9,32
"tt10686814",7.4,766
"tt10686866",6.1,193
"tt10687014",7.3,9
"tt10687134",6,378
"tt10687170",5.9,133
"tt10687184",7.1,97
"tt10687202",7.3,241
"tt10687236",6.5,176
"tt10687266",8,258
"tt10687464",8.8,219
"tt10687510",7,13
"tt10687564",6.6,630
"tt10687578",7.8,5
"tt10687620",7.5,53
"tt10687624",7,106
"tt10687992",8.6,45
"tt10688206",6.7,216
"tt10689614",6.8,3948
"tt10689840",5.3,306
"tt10690666",8.3,43
"tt10691250",7.1,23
"tt10691770",8.2,6159
"tt10691872",7.7,195
"tt10691888",8.5,1620
"tt10691922",6,85
"tt10692220",6.1,151
"tt10692232",7.2,1731
"tt10692686",6.4,207
"tt10695770",8.5,490
"tt10696020",5.6,19
"tt10696306",4.6,5
"tt10696368",5.8,76
"tt10697548",7.4,16
"tt10697712",7.6,13
"tt10698408",7.4,683
"tt10698534",6.5,1857
"tt10698546",6.3,312
"tt10698668",4.1,24
"tt10699300",7,284
"tt10699326",7,88
"tt10699394",7.7,34
"tt10699682",3.3,8
"tt10701006",7.6,28
"tt10701038",7.3,883
"tt10701056",5.2,16
"tt10701822",7,11
"tt10703278",2.9,23
"tt10703292",7.2,30
"tt10703406",7.1,51
"tt10703664",7.3,115
"tt10704344",8.1,9
"tt10706734",6.9,12
"tt10707854",5.7,52
"tt10708060",5.3,206
"tt10708150",8.1,21
"tt10708162",8.6,467
"tt10709066",8.6,17
"tt10709178",6.9,122
"tt10709768",6,38
"tt10711046",5.7,47
"tt10711718",5.9,308
"tt10711784",5.1,36
"tt10712248",6.7,21
"tt10712360",8.5,11
"tt10712720",8,16
"tt10712926",7.4,472
"tt10712978",8.8,12
"tt10713688",6.8,265
"tt10714640",5.9,3636
"tt10714760",6.7,42
"tt10714776",6.7,145
"tt10714778",6.6,1497
"tt10714820",7.7,350
"tt10715140",6.7,63
"tt10715172",7.3,1746
"tt10715202",6.6,382
"tt10715506",6.7,13
"tt10716888",9.4,7
"tt10718334",5.7,11
"tt10719394",8.6,7
"tt10719524",6.8,101
"tt10720252",5.3,8
"tt10720706",8.5,68
"tt10720724",6,280
"tt10720914",7.5,6136
"tt10721120",7.8,6
"tt10721998",7.1,447
"tt10723804",7.1,3194
"tt10724306",9.3,19
"tt10724452",7,34
"tt10724898",5.6,25
"tt10724990",6.3,11
"tt10725090",5.7,31
"tt10725230",8.1,69
"tt10725700",8.2,13
"tt10726356",6.3,2620
"tt10726424",5.3,6797
"tt10726456",6.4,61
"tt10727044",6.9,204
"tt10727120",7.3,299
"tt10730508",7.8,12
"tt10731032",6.8,7347
"tt10731430",8,51
"tt10731840",6.7,2038
"tt10731986",7.1,9
"tt10731992",5.8,6
"tt10732104",7.4,9765
"tt10732150",6.6,159
"tt10732794",8.1,1373
"tt10734786",6.8,13
"tt10735938",8.3,63
"tt10736376",4.2,7
"tt10738058",9.3,37
"tt10738434",7,6
"tt10738442",6.3,590
"tt10738524",6.7,24
"tt10738570",7.2,37
"tt10738670",6.9,46
"tt10738706",7.3,703
"tt10738730",7.9,58
"tt10738752",8.2,68
"tt10738940",7,86
"tt10738960",5.4,7
"tt10739006",7.2,24
"tt10739350",7.4,14
"tt10739764",7.6,24
"tt10740836",6.2,13
"tt10741030",9.3,90
"tt10741326",9,53
"tt10741536",7.3,6
"tt10741560",6.2,32
"tt1074206",7.3,12152
"tt10742204",5.4,14
"tt10742214",7.5,83
"tt10742224",8.6,9
"tt10743084",9.1,90
"tt10745342",5.3,83
"tt10745818",7.8,20
"tt10745822",7.1,17
"tt10747106",8.6,11
"tt10749670",8.5,31
"tt10750060",8,27
"tt10750196",7.4,12
"tt10750318",9.4,16
"tt10750456",8.8,11
"tt10750520",7.9,16
"tt10750526",5.8,80
"tt10751950",7.5,55
"tt10752056",7.1,20
"tt10752100",7,183
"tt10752148",5,11
"tt10752248",8.1,56
"tt10752438",2.1,9
"tt10752444",8.5,727
"tt10752460",5.2,24
"tt10752582",7.3,78
"tt10752770",5.6,1914
"tt10752812",5,34
"tt10753452",6.5,11
"tt10753590",7,262
"tt10754214",6,10
"tt10755420",7.1,9
"tt10756646",7.5,54
"tt10756752",6.8,9
"tt10756754",7.9,569
"tt10756782",5.6,26
"tt10756794",5.3,25
"tt10756946",8.2,10
"tt10758074",7.3,9542
"tt10758122",7.3,16
"tt10759006",7.9,334
"tt10759336",8.2,959
"tt10759808",7.9,14
"tt10761022",5.6,34
"tt10761072",7.6,30
"tt10761742",8.3,126
"tt10762416",5.6,9
"tt10762794",6.1,91
"tt10763070",7.2,6
"tt10763106",5.8,75
"tt10763220",8.9,10
"tt10763222",9.4,12
"tt10763262",8.1,100
"tt10763450",8.7,15
"tt10763654",7.4,22
"tt10763852",6.8,107
"tt10763892",7.2,103
"tt10763926",6.5,66
"tt10764462",5.7,79
"tt10765344",8.8,9
"tt10765516",7.7,141
"tt10765680",6.9,85
"tt10765706",8,17
"tt10767226",4,12
"tt10767748",5.9,9975
"tt10767876",3.7,209
"tt10768110",6.4,12
"tt10768172",6.6,640
"tt10768238",5.5,1910
"tt10768804",4.1,133
"tt10768876",7.7,891
"tt10771654",8,52
"tt10771680",8.3,11
"tt10771904",3.4,2480
"tt10771948",9.3,207
"tt10772724",6.6,306
"tt10772872",1.6,42
"tt10773060",7.4,560
"tt10773262",8.8,21
"tt10773420",6.4,13
"tt10773770",7.4,304
"tt10773986",8.1,14
"tt10774460",7.6,1605
"tt10776948",9.5,14
"tt10776962",6.9,40
"tt10777024",5.5,9
"tt10777610",7.5,1992
"tt10778040",7.5,1084
"tt10778610",8.3,17
"tt10778710",6.6,15
"tt10778858",8,9
"tt10780336",7.6,9
"tt10780434",7.7,11
"tt10780740",8.3,18
"tt10782220",5.9,62
"tt10783496",6.3,24
"tt10783986",4.2,18
"tt10786802",9.4,9
"tt10787082",4.9,27
"tt10787408",8.9,8
"tt10787506",7,8
"tt10788750",6.1,1664
"tt10790842",9.3,8
"tt10792684",8.5,6
"tt10793472",6.2,22
"tt10793610",7.2,53
"tt10793832",8.6,21
"tt10793974",8.3,14
"tt10794914",7.4,31
"tt10795278",7.8,13
"tt10795304",7.1,1653
"tt10795574",6.1,5519
"tt10795658",7.7,85322
"tt10795746",5.8,5
"tt10795846",6.1,141
"tt10795954",7.7,56
"tt10796066",8.3,10
"tt10796288",6.3,11
"tt10797444",7.9,50
"tt10798656",6.6,24
"tt10799452",5.4,118
"tt10799508",8.4,9
"tt10800058",7.8,115
"tt10800440",6.3,16
"tt10801172",5.5,208
"tt10801274",7,120
"tt10801324",6,194
"tt10801368",7.5,7062
"tt10801384",9.2,26
"tt10801530",5.4,17
"tt10801534",8.7,10000
"tt10802170",8.6,22169
"tt10802528",8.1,8
"tt10803844",6.9,19
"tt10804196",8,8
"tt10804950",4.9,588
"tt10805822",6,57
"tt10806074",6.9,207
"tt10806364",8.5,6
"tt10808904",7.1,130
"tt10808968",7.8,1574
"tt10809864",7.8,40
"tt10810348",3.9,8
"tt10810428",7.1,852
"tt10810430",8,5786
"tt10810796",5.3,546
"tt10812304",7.3,42
"tt10813352",5.7,43
"tt10813648",6,871
"tt10813940",7.5,72597
"tt10814036",6.9,2023
"tt10814346",6.7,21
"tt10814438",7.1,2773
"tt10815362",7.6,401
"tt10815446",5.8,38
"tt10815798",7.6,8
"tt10816222",4.1,155
"tt10819168",8.2,6
"tt10820286",6.8,46
"tt10821350",7.1,33
"tt10822320",4.5,63
"tt10825320",7.1,179
"tt1082583",5.9,495
"tt10826036",7.7,16
"tt10826054",5.5,27534
"tt10826064",7.9,2844
"tt10826102",7.8,4082
"tt10826852",6.7,78
"tt10827146",8,146
"tt10827252",5.5,779
"tt10828400",4.8,7
"tt10831678",6.3,9
"tt10832096",6.8,5
"tt10833096",5.6,57
"tt10833132",6.3,946
"tt10833468",5.2,33
"tt10833486",6.1,13
"tt10833604",7.4,6
"tt10833630",7.3,6
"tt10833692",5.7,39
"tt10833696",6.8,10
"tt10834120",6.5,89
"tt10834220",7.7,49380
"tt10834478",5.5,1712
"tt10835186",8.1,18
"tt10835400",8.3,79
"tt10836794",7.9,476
"tt10838000",8.2,258
"tt10838650",6.2,8
"tt10839330",6.4,12
"tt10839422",5.5,28445
"tt10839646",7.6,175
"tt10839702",8.2,259
"tt10839738",7.2,477
"tt10839846",6.3,30
"tt10840070",7,1213
"tt10840330",7,289
"tt10841904",7.5,3342
"tt10842458",5.3,54
"tt10843336",7.6,25
"tt10843684",8.7,70
"tt10844106",5.4,123
"tt10845092",2.8,9
"tt10845106",9.5,6
"tt10845150",2.4,13
"tt10845290",7.8,158
"tt10845410",8,34
"tt10845722",6.4,367
"tt10845908",7.7,37
"tt10846104",8.2,4646
"tt10846202",7.3,650
"tt10846290",5.4,321
"tt10846292",5.8,1296
"tt10846312",7.4,1711
"tt10846464",6.9,3888
"tt10846750",5.6,583
"tt10846890",4.6,29
"tt10847114",7.9,82
"tt10850402",5.9,553
"tt10850598",6.9,358
"tt10850616",7,10
"tt10850842",7.2,39
"tt10850864",8,100
"tt10850888",8.2,2219
"tt10850932",8.7,34267
"tt10851570",6.3,17
"tt10851574",6,9
"tt10853780",6,182
"tt10854062",5.8,155
"tt10854760",7.3,564
"tt10855046",6,54
"tt10855770",9.1,116
"tt10855980",8.8,80
"tt10856242",3.5,33
"tt10856380",6.7,159
"tt10856402",8,12
"tt10856470",8.8,7
"tt10856914",6.2,6
"tt10857160",5.3,178733
"tt10857210",5.9,1266
"tt10857712",7.5,30
"tt10858304",7.9,8
"tt10859942",5.8,13
"tt10860278",4.6,1295
"tt10862280",6,766
"tt10862720",7.1,29
"tt10862954",8,5
"tt10863448",5.9,26
"tt10863832",8.6,33
"tt10863968",8,7
"tt10864300",8.4,59
"tt10864906",6.6,148
"tt10865158",3.2,37
"tt10868066",7.8,11
"tt10868234",7.9,16
"tt10869308",7.2,30
"tt10869484",7.6,45
"tt10870338",6.3,17
"tt10873784",7.1,122
"tt10874292",5.7,55
"tt10874298",8.3,2286
"tt10874860",5.6,33
"tt10875024",8.5,6
"tt10875546",5,8
"tt10875548",5.7,7
"tt10875604",6.5,6
"tt10875620",8.5,11
"tt10875694",8.7,9
"tt10875696",7.4,16994
"tt10875746",7.1,18
"tt10875908",8.8,7
"tt10876090",3,15
"tt10876286",3.1,134
"tt10879022",5.5,120
"tt10879722",6.8,16
"tt10880048",6.8,88
"tt10880104",7.5,612
"tt10881120",8.9,63
"tt10881648",8.2,108
"tt10881938",8.9,11
"tt10882950",6.6,111
"tt10882988",5.4,217
"tt10882992",6.5,723
"tt10883006",7,1105
"tt10883254",5.8,21
"tt10883660",8.1,4554
"tt10883746",7.7,7
"tt10884126",5.7,137
"tt10885406",7.9,1267
"tt10886556",8.4,8
"tt10886618",4.7,25
"tt10887470",7.3,62
"tt10887724",5.6,495
"tt10888800",8.1,77
"tt10888876",7.4,11149
"tt10888950",7.5,22
"tt10889586",6.5,19
"tt10892802",7.3,92
"tt10892888",6.6,21
"tt10893520",8.8,6
"tt10893694",6,16281
"tt10894494",4.9,25
"tt10895336",7.2,13
"tt10895588",5.7,407
"tt10895604",6.1,95
"tt10895658",6.8,1009
"tt10895664",7.7,446
"tt10896026",7.4,410
"tt10896724",6.3,82
"tt10897250",7.3,79
"tt10899022",5,5
"tt10899056",7.2,15
"tt10899622",4.8,19
"tt10901134",6.6,1372
"tt10901228",7.3,28
"tt10901276",5.9,50
"tt10902108",8.1,61
"tt10905694",7.6,6
"tt10905950",8,69
"tt10908098",4.1,15
"tt10908112",3.5,16
"tt10908354",7.6,5
"tt10908436",7.3,14
"tt10910514",7.8,9
"tt10912522",7.4,13
"tt10913236",6.6,13
"tt10914136",7.9,10
"tt10914156",6.6,12
"tt10914692",5.9,19
"tt10916076",6.1,187
"tt10916122",5.4,672
"tt10916470",6.9,40
"tt10918718",6,115
"tt10918924",4.4,11
"tt10919028",5.3,10
"tt10919290",7.7,2472
"tt10919294",5.8,58
"tt10919308",8.4,6
"tt10919372",7,12
"tt10919420",8,482854
"tt10919454",4,256
"tt10919484",4.8,14
"tt10919486",7.1,34262
"tt10919526",8.8,37
"tt10919902",7.1,485
"tt10920990",3.9,8
"tt10921034",3,7
"tt10921092",4.3,79
"tt10921336",8.1,25
"tt10922010",7.6,1636
"tt10922386",7.6,51
"tt10922712",7.1,59
"tt10923020",6,29
"tt10924104",6.3,318
"tt10924304",7.1,19
"tt10924610",6.1,16
"tt10925148",9.1,30
"tt10925572",7.4,772
"tt10925862",7.8,55
"tt10925930",7.4,55
"tt10927164",8.8,18
"tt10927414",7.5,4119
"tt10927662",7.4,16
"tt10928084",5.5,9
"tt10928174",8.5,48
"tt10929792",6.3,20
"tt10929796",8,16
"tt10930094",2.9,21
"tt10930342",6,87
